0.309787432058183,0.153973027252273
0.227289318164226,0.108078660014507
0.172284617266069,0.0927034089287247
0.144391969348408,0.0751037062557824
0.126213312109923,0.0623383809446123
0.116404297237025,0.0541475395095844
0.102475140659098,0.0482926551288879
0.0907355735660954,0.0408682268516848
0.0823343977156066,0.0347529658371671
0.0718993540678355,0.0312825277208185
0.0675629698901455,0.0250852595333899
0.0613285424784231,0.0231105222318589
0.0540833059640991,0.0197354418915442
0.0493718050348491,0.0167315652166989
0.0439076567798618,0.0144761801169853
0.0411237782427863,0.0135369035331694
0.0378608042742346,0.0122560015798547
0.0350976989540599,0.00940770757967243
0.0326360253487544,0.00867193958591212
0.0276923586915158,0.00755529458451829
0.0240445395421208,0.00541766943957534
0.021509348416412,0.00471107686386385
0.0186767610129098,0.00395472170756709
0.0171858626421391,0.00357660825496256
0.0139703865612186,0.00332566566025471
0.0117917902774603,0.0032279628304309
0.0100456337
